fqdn_no,label
fqdn_13374,1
fqdn_13375,1
fqdn_13376,1
fqdn_13377,1
fqdn_13378,0
fqdn_13379,1
fqdn_13380,1
fqdn_13381,0
fqdn_13382,0
fqdn_13383,1
fqdn_13384,1
fqdn_13385,1
fqdn_13386,0
fqdn_13387,1
fqdn_13388,1
fqdn_13389,1
fqdn_13390,0
fqdn_13391,0
fqdn_13392,1
fqdn_13393,1
fqdn_13394,1
fqdn_13395,1
fqdn_13396,1
fqdn_13397,0
fqdn_13398,1
fqdn_13399,1
fqdn_13400,1
fqdn_13401,0
fqdn_13402,1
fqdn_13403,1
fqdn_13404,0
fqdn_13405,0
fqdn_13406,0
fqdn_13407,0
fqdn_13408,1
fqdn_13409,0
fqdn_13410,1
fqdn_13411,1
fqdn_13412,0
fqdn_13413,0
fqdn_13414,0
fqdn_13415,1
fqdn_13416,1
fqdn_13417,1
fqdn_13418,1
fqdn_13419,0
fqdn_13420,0
fqdn_13421,0
fqdn_13422,0
fqdn_13423,1
fqdn_13424,1
fqdn_13425,1
fqdn_13426,1
fqdn_13427,1
fqdn_13428,0
fqdn_13429,1
fqdn_13430,1
fqdn_13431,1
fqdn_13432,1
fqdn_13433,0
fqdn_13434,1
fqdn_13435,1
fqdn_13436,1
fqdn_13437,1
fqdn_13438,1
fqdn_13439,1
fqdn_13440,1
fqdn_13441,1
fqdn_13442,1
fqdn_13443,0
fqdn_13444,1
fqdn_13445,0
fqdn_13446,1
fqdn_13447,0
fqdn_13448,0
fqdn_13449,0
fqdn_13450,0
fqdn_13451,0
fqdn_13452,1
fqdn_13453,0
fqdn_13454,0
fqdn_13455,0
fqdn_13456,1
fqdn_13457,0
fqdn_13458,0
fqdn_13459,1
fqdn_13460,0
fqdn_13461,1
fqdn_13462,1
fqdn_13463,1
fqdn_13464,1
fqdn_13465,0
fqdn_13466,0
fqdn_13467,1
fqdn_13468,1
fqdn_13469,1
fqdn_13470,0
fqdn_13471,1
fqdn_13472,1
fqdn_13473,1
fqdn_13474,1
fqdn_13475,0
fqdn_13476,0
fqdn_13477,1
fqdn_13478,0
fqdn_13479,1
fqdn_13480,1
fqdn_13481,1
fqdn_13482,1
fqdn_13483,1
fqdn_13484,1
fqdn_13485,0
fqdn_13486,1
fqdn_13487,0
fqdn_13488,0
fqdn_13489,1
fqdn_13490,0
fqdn_13491,1
fqdn_13492,0
fqdn_13493,1
fqdn_13494,1
fqdn_13495,1
fqdn_13496,0
fqdn_13497,0
fqdn_13498,0
fqdn_13499,1
fqdn_13500,1
fqdn_13501,1
fqdn_13502,0
fqdn_13503,1
fqdn_13504,0
fqdn_13505,1
fqdn_13506,0
fqdn_13507,0
fqdn_13508,1
fqdn_13509,0
fqdn_13510,1
fqdn_13511,1
fqdn_13512,0
fqdn_13513,1
fqdn_13514,0
fqdn_13515,1
fqdn_13516,1
fqdn_13517,1
fqdn_13518,1
fqdn_13519,1
fqdn_13520,1
fqdn_13521,1
fqdn_13522,1
fqdn_13523,1
fqdn_13524,1
fqdn_13525,1
fqdn_13526,1
fqdn_13527,0
fqdn_13528,0
fqdn_13529,1
fqdn_13530,1
fqdn_13531,1
fqdn_13532,0
fqdn_13533,1
fqdn_13534,1
fqdn_13535,0
fqdn_13536,1
fqdn_13537,0
fqdn_13538,0
fqdn_13539,0
fqdn_13540,1
fqdn_13541,0
fqdn_13542,0
fqdn_13543,0
fqdn_13544,1
fqdn_13545,0
fqdn_13546,1
fqdn_13547,0
fqdn_13548,0
fqdn_13549,1
fqdn_13550,1
fqdn_13551,1
fqdn_13552,0
fqdn_13553,0
fqdn_13554,1
fqdn_13555,0
fqdn_13556,1
fqdn_13557,0
fqdn_13558,0
fqdn_13559,1
fqdn_13560,1
fqdn_13561,1
fqdn_13562,0
fqdn_13563,1
fqdn_13564,1
fqdn_13565,1
fqdn_13566,1
fqdn_13567,0
fqdn_13568,0
fqdn_13569,0
fqdn_13570,0
fqdn_13571,1
fqdn_13572,0
fqdn_13573,1
fqdn_13574,0
fqdn_13575,1
fqdn_13576,1
fqdn_13577,0
fqdn_13578,0
fqdn_13579,1
fqdn_13580,0
fqdn_13581,0
fqdn_13582,1
fqdn_13583,1
fqdn_13584,0
fqdn_13585,1
fqdn_13586,1
fqdn_13587,0
fqdn_13588,0
fqdn_13589,0
fqdn_13590,1
fqdn_13591,1
fqdn_13592,0
fqdn_13593,1
fqdn_13594,1
fqdn_13595,0
fqdn_13596,1
fqdn_13597,0
fqdn_13598,0
fqdn_13599,1
fqdn_13600,1
fqdn_13601,1
fqdn_13602,1
fqdn_13603,1
fqdn_13604,1
fqdn_13605,0
fqdn_13606,1
fqdn_13607,1
fqdn_13608,0
fqdn_13609,1
fqdn_13610,0
fqdn_13611,1
fqdn_13612,0
fqdn_13613,0
fqdn_13614,1
fqdn_13615,1
fqdn_13616,0
fqdn_13617,0
fqdn_13618,1
fqdn_13619,0
fqdn_13620,1
fqdn_13621,0
fqdn_13622,1
fqdn_13623,0
fqdn_13624,1
fqdn_13625,1
fqdn_13626,1
fqdn_13627,0
fqdn_13628,1
fqdn_13629,1
fqdn_13630,1
fqdn_13631,0
fqdn_13632,1
fqdn_13633,0
fqdn_13634,0
fqdn_13635,1
fqdn_13636,0
fqdn_13637,0
fqdn_13638,1
fqdn_13639,1
fqdn_13640,1
fqdn_13641,1
fqdn_13642,1
fqdn_13643,1
fqdn_13644,1
fqdn_13645,0
fqdn_13646,1
fqdn_13647,1
fqdn_13648,1
fqdn_13649,1
fqdn_13650,1
fqdn_13651,0
fqdn_13652,0
fqdn_13653,1
fqdn_13654,0
fqdn_13655,0
fqdn_13656,0
fqdn_13657,1
fqdn_13658,0
fqdn_13659,1
fqdn_13660,0
fqdn_13661,1
fqdn_13662,0
fqdn_13663,0
fqdn_13664,1
fqdn_13665,1
fqdn_13666,1
fqdn_13667,0
fqdn_13668,1
fqdn_13669,0
fqdn_13670,1
fqdn_13671,1
fqdn_13672,0
fqdn_13673,1
fqdn_13674,0
fqdn_13675,0
fqdn_13676,0
fqdn_13677,0
fqdn_13678,1
fqdn_13679,0
fqdn_13680,0
fqdn_13681,1
fqdn_13682,0
fqdn_13683,0
fqdn_13684,0
fqdn_13685,1
fqdn_13686,1
fqdn_13687,0
fqdn_13688,0
fqdn_13689,1
fqdn_13690,1
fqdn_13691,0
fqdn_13692,0
fqdn_13693,1
fqdn_13694,1
fqdn_13695,1
fqdn_13696,1
fqdn_13697,1
fqdn_13698,0
fqdn_13699,0
fqdn_13700,1
fqdn_13701,1
fqdn_13702,1
fqdn_13703,1
fqdn_13704,1
fqdn_13705,1
fqdn_13706,1
fqdn_13707,1
fqdn_13708,0
fqdn_13709,0
fqdn_13710,0
fqdn_13711,1
fqdn_13712,1
fqdn_13713,0
fqdn_13714,1
fqdn_13715,0
fqdn_13716,0
fqdn_13717,1
fqdn_13718,0
fqdn_13719,1
fqdn_13720,1
fqdn_13721,1
fqdn_13722,0
fqdn_13723,1
fqdn_13724,0
fqdn_13725,0
fqdn_13726,1
fqdn_13727,0
fqdn_13728,1
fqdn_13729,1
fqdn_13730,1
fqdn_13731,0
fqdn_13732,0
fqdn_13733,1
fqdn_13734,1
fqdn_13735,0
fqdn_13736,0
fqdn_13737,1
fqdn_13738,1
fqdn_13739,0
fqdn_13740,0
fqdn_13741,1
fqdn_13742,0
fqdn_13743,0
fqdn_13744,1
fqdn_13745,1
fqdn_13746,1
fqdn_13747,0
fqdn_13748,1
fqdn_13749,0
fqdn_13750,1
fqdn_13751,1
fqdn_13752,1
fqdn_13753,0
fqdn_13754,0
fqdn_13755,1
fqdn_13756,1
fqdn_13757,0
fqdn_13758,1
fqdn_13759,1
fqdn_13760,0
fqdn_13761,1
fqdn_13762,0
fqdn_13763,0
fqdn_13764,0
fqdn_13765,1
fqdn_13766,1
fqdn_13767,1
fqdn_13768,1
fqdn_13769,0
fqdn_13770,1
fqdn_13771,1
fqdn_13772,0
fqdn_13773,1
fqdn_13774,1
fqdn_13775,1
fqdn_13776,1
fqdn_13777,1
fqdn_13778,1
fqdn_13779,0
fqdn_13780,0
fqdn_13781,1
fqdn_13782,1
fqdn_13783,0
fqdn_13784,1
fqdn_13785,1
fqdn_13786,1
fqdn_13787,0
fqdn_13788,1
fqdn_13789,0
fqdn_13790,0
fqdn_13791,1
fqdn_13792,1
fqdn_13793,1
fqdn_13794,0
fqdn_13795,1
fqdn_13796,1
fqdn_13797,0
fqdn_13798,1
fqdn_13799,1
fqdn_13800,1
fqdn_13801,0
fqdn_13802,1
fqdn_13803,0
fqdn_13804,1
fqdn_13805,1
fqdn_13806,1
fqdn_13807,0
fqdn_13808,1
fqdn_13809,1
fqdn_13810,1
fqdn_13811,0
fqdn_13812,1
fqdn_13813,1
fqdn_13814,1
fqdn_13815,0
fqdn_13816,0
fqdn_13817,1
fqdn_13818,1
fqdn_13819,0
fqdn_13820,1
fqdn_13821,1
fqdn_13822,0
fqdn_13823,0
fqdn_13824,1
fqdn_13825,0
fqdn_13826,1
fqdn_13827,0
fqdn_13828,0
fqdn_13829,0
fqdn_13830,1
fqdn_13831,1
fqdn_13832,1
fqdn_13833,0
fqdn_13834,1
fqdn_13835,1
fqdn_13836,1
fqdn_13837,1
fqdn_13838,1
fqdn_13839,1
fqdn_13840,1
fqdn_13841,1
fqdn_13842,1
fqdn_13843,1
fqdn_13844,0
fqdn_13845,1
fqdn_13846,0
fqdn_13847,0
fqdn_13848,0
fqdn_13849,1
fqdn_13850,1
fqdn_13851,0
fqdn_13852,1
fqdn_13853,0
fqdn_13854,1
fqdn_13855,1
fqdn_13856,1
fqdn_13857,1
fqdn_13858,1
fqdn_13859,0
fqdn_13860,1
fqdn_13861,0
fqdn_13862,1
fqdn_13863,0
fqdn_13864,0
fqdn_13865,0
fqdn_13866,1
fqdn_13867,1
fqdn_13868,1
fqdn_13869,0
fqdn_13870,0
fqdn_13871,1
fqdn_13872,1
fqdn_13873,1
fqdn_13874,0
fqdn_13875,1
fqdn_13876,1
fqdn_13877,0
fqdn_13878,0
fqdn_13879,1
fqdn_13880,1
fqdn_13881,0
fqdn_13882,0
fqdn_13883,1
fqdn_13884,0
fqdn_13885,1
fqdn_13886,1
fqdn_13887,0
fqdn_13888,1
fqdn_13889,0
fqdn_13890,1
fqdn_13891,1
fqdn_13892,1
fqdn_13893,0
fqdn_13894,1
fqdn_13895,1
fqdn_13896,1
fqdn_13897,1
fqdn_13898,1
fqdn_13899,0
fqdn_13900,1
fqdn_13901,1
fqdn_13902,1
fqdn_13903,0
fqdn_13904,1
fqdn_13905,0
fqdn_13906,0
fqdn_13907,0
fqdn_13908,0
fqdn_13909,1
fqdn_13910,0
fqdn_13911,1
fqdn_13912,1
fqdn_13913,1
fqdn_13914,0
fqdn_13915,0
fqdn_13916,1
fqdn_13917,0
fqdn_13918,0
fqdn_13919,1
fqdn_13920,0
fqdn_13921,1
fqdn_13922,0
fqdn_13923,1
fqdn_13924,0
fqdn_13925,0
fqdn_13926,1
fqdn_13927,1
fqdn_13928,1
fqdn_13929,0
fqdn_13930,0
fqdn_13931,1
fqdn_13932,1
fqdn_13933,1
fqdn_13934,0
fqdn_13935,0
fqdn_13936,0
fqdn_13937,1
fqdn_13938,1
fqdn_13939,0
fqdn_13940,0
fqdn_13941,1
fqdn_13942,1
fqdn_13943,1
fqdn_13944,0
fqdn_13945,1
fqdn_13946,1
fqdn_13947,0
fqdn_13948,0
fqdn_13949,1
fqdn_13950,1
fqdn_13951,0
fqdn_13952,1
fqdn_13953,1
fqdn_13954,1
fqdn_13955,1
fqdn_13956,1
fqdn_13957,1
fqdn_13958,0
fqdn_13959,1
fqdn_13960,1
fqdn_13961,1
fqdn_13962,1
fqdn_13963,1
fqdn_13964,0
fqdn_13965,1
fqdn_13966,0
fqdn_13967,1
fqdn_13968,1
fqdn_13969,0
fqdn_13970,1
fqdn_13971,1
fqdn_13972,0
fqdn_13973,0
fqdn_13974,0
fqdn_13975,0
fqdn_13976,1
fqdn_13977,1
fqdn_13978,0
fqdn_13979,0
fqdn_13980,1
fqdn_13981,1
fqdn_13982,1
fqdn_13983,1
fqdn_13984,0
fqdn_13985,0
fqdn_13986,1
fqdn_13987,1
fqdn_13988,0
fqdn_13989,0
fqdn_13990,0
fqdn_13991,0
fqdn_13992,1
fqdn_13993,1
fqdn_13994,0
fqdn_13995,1
fqdn_13996,0
fqdn_13997,1
fqdn_13998,1
fqdn_13999,0
fqdn_14000,0
fqdn_14001,1
fqdn_14002,0
fqdn_14003,0
fqdn_14004,1
fqdn_14005,1
fqdn_14006,1
fqdn_14007,1
fqdn_14008,1
fqdn_14009,1
fqdn_14010,1
fqdn_14011,1
fqdn_14012,1
fqdn_14013,0
fqdn_14014,1
fqdn_14015,1
fqdn_14016,1
fqdn_14017,1
fqdn_14018,1
fqdn_14019,0
fqdn_14020,0
fqdn_14021,0
fqdn_14022,1
fqdn_14023,1
fqdn_14024,1
fqdn_14025,0
fqdn_14026,1
fqdn_14027,0
fqdn_14028,1
fqdn_14029,1
fqdn_14030,1
fqdn_14031,0
fqdn_14032,0
fqdn_14033,1
fqdn_14034,0
fqdn_14035,0
fqdn_14036,0
fqdn_14037,1
fqdn_14038,0
fqdn_14039,0
fqdn_14040,0
fqdn_14041,1
fqdn_14042,1
fqdn_14043,0
fqdn_14044,1
fqdn_14045,1
fqdn_14046,1
fqdn_14047,0
fqdn_14048,0
fqdn_14049,1
fqdn_14050,0
fqdn_14051,0
fqdn_14052,1
fqdn_14053,0
fqdn_14054,0
fqdn_14055,0
fqdn_14056,1
fqdn_14057,0
fqdn_14058,1
fqdn_14059,0
fqdn_14060,1
fqdn_14061,0
fqdn_14062,1
fqdn_14063,1
fqdn_14064,1
fqdn_14065,0
fqdn_14066,1
fqdn_14067,0
fqdn_14068,0
fqdn_14069,0
fqdn_14070,0
fqdn_14071,1
fqdn_14072,1
fqdn_14073,1
fqdn_14074,0
fqdn_14075,1
fqdn_14076,0
fqdn_14077,0
fqdn_14078,0
fqdn_14079,1
fqdn_14080,1
fqdn_14081,1
fqdn_14082,1
fqdn_14083,0
fqdn_14084,1
fqdn_14085,1
fqdn_14086,0
fqdn_14087,0
fqdn_14088,0
fqdn_14089,1
fqdn_14090,1
fqdn_14091,1
fqdn_14092,0
fqdn_14093,1
fqdn_14094,1
fqdn_14095,1
fqdn_14096,1
fqdn_14097,1
fqdn_14098,0
fqdn_14099,1
fqdn_14100,0
fqdn_14101,0
fqdn_14102,0
fqdn_14103,0
fqdn_14104,1
fqdn_14105,1
fqdn_14106,0
fqdn_14107,0
fqdn_14108,0
fqdn_14109,0
fqdn_14110,1
fqdn_14111,1
fqdn_14112,1
fqdn_14113,1
fqdn_14114,1
fqdn_14115,0
fqdn_14116,0
fqdn_14117,1
fqdn_14118,1
fqdn_14119,1
fqdn_14120,1
fqdn_14121,0
fqdn_14122,1
fqdn_14123,1
fqdn_14124,0
fqdn_14125,1
fqdn_14126,1
fqdn_14127,0
fqdn_14128,1
fqdn_14129,1
fqdn_14130,1
fqdn_14131,0
fqdn_14132,0
fqdn_14133,0
fqdn_14134,1
fqdn_14135,0
fqdn_14136,0
fqdn_14137,0
fqdn_14138,0
fqdn_14139,1
fqdn_14140,1
fqdn_14141,1
fqdn_14142,0
fqdn_14143,0
fqdn_14144,1
fqdn_14145,1
fqdn_14146,1
fqdn_14147,0
fqdn_14148,1
fqdn_14149,1
fqdn_14150,0
fqdn_14151,0
fqdn_14152,0
fqdn_14153,0
fqdn_14154,0
fqdn_14155,1
fqdn_14156,0
fqdn_14157,1
fqdn_14158,1
fqdn_14159,1
fqdn_14160,0
fqdn_14161,1
fqdn_14162,0
fqdn_14163,1
fqdn_14164,1
fqdn_14165,1
fqdn_14166,0
fqdn_14167,1
fqdn_14168,0
fqdn_14169,1
fqdn_14170,1
fqdn_14171,0
fqdn_14172,0
fqdn_14173,1
fqdn_14174,0
fqdn_14175,1
fqdn_14176,0
fqdn_14177,1
fqdn_14178,0
fqdn_14179,1
fqdn_14180,1
fqdn_14181,1
fqdn_14182,0
fqdn_14183,0
fqdn_14184,0
fqdn_14185,1
fqdn_14186,0
fqdn_14187,1
fqdn_14188,1
fqdn_14189,1
fqdn_14190,1
fqdn_14191,0
fqdn_14192,1
fqdn_14193,1
fqdn_14194,1
fqdn_14195,1
fqdn_14196,1
fqdn_14197,0
fqdn_14198,1
fqdn_14199,1
fqdn_14200,1
fqdn_14201,1
fqdn_14202,1
fqdn_14203,1
fqdn_14204,0
fqdn_14205,1
fqdn_14206,0
fqdn_14207,1
fqdn_14208,1
fqdn_14209,0
fqdn_14210,1
fqdn_14211,0
fqdn_14212,1
fqdn_14213,0
fqdn_14214,0
fqdn_14215,1
fqdn_14216,1
fqdn_14217,1
fqdn_14218,0
fqdn_14219,1
fqdn_14220,1
fqdn_14221,0
fqdn_14222,0
fqdn_14223,1
fqdn_14224,0
fqdn_14225,1
fqdn_14226,1
fqdn_14227,1
fqdn_14228,0
fqdn_14229,1
fqdn_14230,1
fqdn_14231,1
fqdn_14232,1
fqdn_14233,1
fqdn_14234,0
fqdn_14235,1
fqdn_14236,0
fqdn_14237,0
fqdn_14238,0
fqdn_14239,1
fqdn_14240,0
fqdn_14241,0
fqdn_14242,1
fqdn_14243,0
fqdn_14244,1
fqdn_14245,1
fqdn_14246,1
fqdn_14247,0
fqdn_14248,0
fqdn_14249,0
fqdn_14250,0
fqdn_14251,1
fqdn_14252,1
fqdn_14253,0
fqdn_14254,0
fqdn_14255,0
fqdn_14256,1
fqdn_14257,1
fqdn_14258,1
fqdn_14259,1
fqdn_14260,1
fqdn_14261,0
fqdn_14262,1
fqdn_14263,0
fqdn_14264,1
fqdn_14265,1
fqdn_14266,1
fqdn_14267,0
fqdn_14268,1
fqdn_14269,0
fqdn_14270,0
fqdn_14271,1
fqdn_14272,1
fqdn_14273,1
fqdn_14274,1
fqdn_14275,1
fqdn_14276,1
fqdn_14277,0
fqdn_14278,0
fqdn_14279,1
fqdn_14280,1
fqdn_14281,1
fqdn_14282,1
fqdn_14283,0
fqdn_14284,0
fqdn_14285,0
fqdn_14286,1
fqdn_14287,1
fqdn_14288,1
fqdn_14289,1
fqdn_14290,0
fqdn_14291,1
fqdn_14292,1
fqdn_14293,1
fqdn_14294,1
fqdn_14295,1
fqdn_14296,1
fqdn_14297,0
fqdn_14298,1
fqdn_14299,0
fqdn_14300,0
fqdn_14301,1
fqdn_14302,1
fqdn_14303,1
fqdn_14304,1
fqdn_14305,1
fqdn_14306,1
fqdn_14307,0
fqdn_14308,1
fqdn_14309,0
fqdn_14310,1
fqdn_14311,0
fqdn_14312,1
fqdn_14313,1
fqdn_14314,0
fqdn_14315,0
fqdn_14316,0
fqdn_14317,1
fqdn_14318,1
fqdn_14319,0
fqdn_14320,1
fqdn_14321,1
fqdn_14322,0
fqdn_14323,0
fqdn_14324,0
fqdn_14325,1
fqdn_14326,1
fqdn_14327,1
fqdn_14328,1
fqdn_14329,1
fqdn_14330,0
fqdn_14331,0
fqdn_14332,0
fqdn_14333,0
fqdn_14334,0
fqdn_14335,1
fqdn_14336,1
fqdn_14337,1
fqdn_14338,0
fqdn_14339,1
fqdn_14340,0
fqdn_14341,0
fqdn_14342,1
fqdn_14343,1
fqdn_14344,1
fqdn_14345,0
fqdn_14346,1
fqdn_14347,1
fqdn_14348,0
fqdn_14349,1
fqdn_14350,1
fqdn_14351,1
fqdn_14352,1
fqdn_14353,0
fqdn_14354,0
fqdn_14355,0
fqdn_14356,0
fqdn_14357,1
fqdn_14358,1
fqdn_14359,0
fqdn_14360,1
fqdn_14361,1
fqdn_14362,0
fqdn_14363,1
fqdn_14364,1
fqdn_14365,0
fqdn_14366,0
fqdn_14367,0
fqdn_14368,1
fqdn_14369,1
fqdn_14370,1
fqdn_14371,0
fqdn_14372,1
fqdn_14373,0
fqdn_14374,1
fqdn_14375,1
fqdn_14376,0
fqdn_14377,1
fqdn_14378,1
fqdn_14379,0
fqdn_14380,0
fqdn_14381,1
fqdn_14382,1
fqdn_14383,0
fqdn_14384,1
fqdn_14385,0
fqdn_14386,1
fqdn_14387,0
fqdn_14388,1
fqdn_14389,1
fqdn_14390,0
fqdn_14391,0
fqdn_14392,1
fqdn_14393,0
fqdn_14394,1
fqdn_14395,0
fqdn_14396,1
fqdn_14397,0
fqdn_14398,0
fqdn_14399,1
fqdn_14400,1
fqdn_14401,1
fqdn_14402,1
fqdn_14403,1
fqdn_14404,0
fqdn_14405,0
fqdn_14406,0
fqdn_14407,1
fqdn_14408,1
fqdn_14409,0
fqdn_14410,0
fqdn_14411,0
fqdn_14412,1
fqdn_14413,1
fqdn_14414,0
fqdn_14415,0
fqdn_14416,0
fqdn_14417,1
fqdn_14418,0
fqdn_14419,0
fqdn_14420,1
fqdn_14421,1
fqdn_14422,0
fqdn_14423,0
fqdn_14424,1
fqdn_14425,1
fqdn_14426,0
fqdn_14427,1
fqdn_14428,1
fqdn_14429,1
fqdn_14430,0
fqdn_14431,0
fqdn_14432,0
fqdn_14433,0
fqdn_14434,0
fqdn_14435,1
fqdn_14436,1
fqdn_14437,1
fqdn_14438,1
fqdn_14439,1
fqdn_14440,1
fqdn_14441,0
fqdn_14442,1
fqdn_14443,0
fqdn_14444,1
fqdn_14445,1
fqdn_14446,0
fqdn_14447,1
fqdn_14448,0
fqdn_14449,0
fqdn_14450,1
fqdn_14451,1
fqdn_14452,1
fqdn_14453,1
fqdn_14454,0
fqdn_14455,0
fqdn_14456,1
fqdn_14457,1
fqdn_14458,0
fqdn_14459,0
fqdn_14460,1
fqdn_14461,0
fqdn_14462,0
fqdn_14463,0
fqdn_14464,0
fqdn_14465,0
fqdn_14466,1
fqdn_14467,1
fqdn_14468,0
fqdn_14469,0
fqdn_14470,1
fqdn_14471,1
fqdn_14472,1
fqdn_14473,0
fqdn_14474,0
fqdn_14475,1
fqdn_14476,1
fqdn_14477,1
fqdn_14478,0
fqdn_14479,0
fqdn_14480,1
fqdn_14481,0
fqdn_14482,0
fqdn_14483,0
fqdn_14484,0
fqdn_14485,1
fqdn_14486,1
fqdn_14487,1
fqdn_14488,1
fqdn_14489,0
fqdn_14490,1
fqdn_14491,0
fqdn_14492,0
fqdn_14493,1
fqdn_14494,1
fqdn_14495,0
fqdn_14496,1
fqdn_14497,1
fqdn_14498,0
fqdn_14499,1
fqdn_14500,0
fqdn_14501,1
fqdn_14502,0
fqdn_14503,1
fqdn_14504,0
fqdn_14505,1
fqdn_14506,1
fqdn_14507,0
fqdn_14508,1
fqdn_14509,0
fqdn_14510,1
fqdn_14511,1
fqdn_14512,1
fqdn_14513,0
fqdn_14514,0
fqdn_14515,1
fqdn_14516,1
fqdn_14517,1
fqdn_14518,0
fqdn_14519,0
fqdn_14520,0
fqdn_14521,0
fqdn_14522,0
fqdn_14523,1
fqdn_14524,0
fqdn_14525,1
fqdn_14526,0
fqdn_14527,0
fqdn_14528,1
fqdn_14529,1
fqdn_14530,0
fqdn_14531,0
fqdn_14532,0
fqdn_14533,0
fqdn_14534,1
fqdn_14535,0
fqdn_14536,0
fqdn_14537,0
fqdn_14538,1
fqdn_14539,0
fqdn_14540,1
fqdn_14541,0
fqdn_14542,0
fqdn_14543,1
fqdn_14544,0
fqdn_14545,0
fqdn_14546,1
fqdn_14547,0
fqdn_14548,0
fqdn_14549,1
fqdn_14550,1
fqdn_14551,1
fqdn_14552,1
fqdn_14553,1
fqdn_14554,0
fqdn_14555,0
fqdn_14556,1
fqdn_14557,0
fqdn_14558,1
fqdn_14559,0
fqdn_14560,1
fqdn_14561,0
fqdn_14562,0
fqdn_14563,0
fqdn_14564,0
fqdn_14565,1
fqdn_14566,1
fqdn_14567,1
fqdn_14568,1
fqdn_14569,1
fqdn_14570,0
fqdn_14571,1
fqdn_14572,1
fqdn_14573,0
fqdn_14574,1
fqdn_14575,1
fqdn_14576,1
fqdn_14577,0
fqdn_14578,1
fqdn_14579,1
fqdn_14580,1
fqdn_14581,0
fqdn_14582,1
fqdn_14583,1
fqdn_14584,1
fqdn_14585,1
fqdn_14586,1
fqdn_14587,0
fqdn_14588,0
fqdn_14589,1
fqdn_14590,0
fqdn_14591,0
fqdn_14592,1
fqdn_14593,1
fqdn_14594,0
fqdn_14595,1
fqdn_14596,1
fqdn_14597,1
fqdn_14598,1
fqdn_14599,1
fqdn_14600,1
fqdn_14601,1
fqdn_14602,1
fqdn_14603,0
fqdn_14604,0
fqdn_14605,0
fqdn_14606,0
fqdn_14607,1
fqdn_14608,1
fqdn_14609,1
fqdn_14610,0
fqdn_14611,0
fqdn_14612,0
fqdn_14613,1
fqdn_14614,1
fqdn_14615,1
fqdn_14616,0
fqdn_14617,1
fqdn_14618,1
fqdn_14619,1
fqdn_14620,1
fqdn_14621,0
fqdn_14622,1
fqdn_14623,1
fqdn_14624,1
fqdn_14625,0
fqdn_14626,1
fqdn_14627,0
fqdn_14628,0
fqdn_14629,0
fqdn_14630,1
fqdn_14631,1
fqdn_14632,1
fqdn_14633,1
fqdn_14634,0
fqdn_14635,1
fqdn_14636,1
fqdn_14637,0
fqdn_14638,1
fqdn_14639,1
fqdn_14640,0
fqdn_14641,0
fqdn_14642,1
fqdn_14643,1
fqdn_14644,1
fqdn_14645,1
fqdn_14646,1
fqdn_14647,1
fqdn_14648,1
fqdn_14649,1
fqdn_14650,1
fqdn_14651,1
fqdn_14652,1
fqdn_14653,1
fqdn_14654,0
fqdn_14655,1
fqdn_14656,0
fqdn_14657,1
fqdn_14658,1
fqdn_14659,1
fqdn_14660,0
fqdn_14661,1
fqdn_14662,1
fqdn_14663,0
fqdn_14664,0
fqdn_14665,1
fqdn_14666,0
fqdn_14667,1
fqdn_14668,1
fqdn_14669,1
fqdn_14670,0
fqdn_14671,0
fqdn_14672,1
fqdn_14673,1
fqdn_14674,0
fqdn_14675,1
fqdn_14676,0
fqdn_14677,1
fqdn_14678,1
fqdn_14679,1
fqdn_14680,0
fqdn_14681,1
fqdn_14682,1
fqdn_14683,1
fqdn_14684,0
fqdn_14685,0
fqdn_14686,1
fqdn_14687,0
fqdn_14688,0
fqdn_14689,0
fqdn_14690,1
fqdn_14691,1
fqdn_14692,1
fqdn_14693,0
fqdn_14694,0
fqdn_14695,1
fqdn_14696,0
fqdn_14697,0
fqdn_14698,0
fqdn_14699,0
fqdn_14700,1
fqdn_14701,0
fqdn_14702,1
fqdn_14703,0
fqdn_14704,1
fqdn_14705,0
fqdn_14706,0
fqdn_14707,1
fqdn_14708,1
fqdn_14709,0
fqdn_14710,0
fqdn_14711,1
fqdn_14712,0
fqdn_14713,1
fqdn_14714,0
fqdn_14715,0
fqdn_14716,0
fqdn_14717,1
fqdn_14718,1
fqdn_14719,1
fqdn_14720,0
fqdn_14721,1
fqdn_14722,1
fqdn_14723,0
fqdn_14724,1
fqdn_14725,0
fqdn_14726,1
fqdn_14727,1
fqdn_14728,1
fqdn_14729,0
fqdn_14730,0
fqdn_14731,0
fqdn_14732,0
fqdn_14733,1
fqdn_14734,1
fqdn_14735,1
fqdn_14736,1
fqdn_14737,1
fqdn_14738,0
fqdn_14739,0
fqdn_14740,1
fqdn_14741,1
fqdn_14742,0
fqdn_14743,0
fqdn_14744,0
fqdn_14745,1
fqdn_14746,0
fqdn_14747,1
fqdn_14748,0
fqdn_14749,1
fqdn_14750,0
fqdn_14751,1
fqdn_14752,1
fqdn_14753,0
fqdn_14754,1
fqdn_14755,1
fqdn_14756,1
fqdn_14757,0
fqdn_14758,1
fqdn_14759,0
fqdn_14760,1
fqdn_14761,0
fqdn_14762,1
fqdn_14763,1
fqdn_14764,1
fqdn_14765,1
fqdn_14766,1
fqdn_14767,0
fqdn_14768,0
fqdn_14769,1
fqdn_14770,1
fqdn_14771,1
fqdn_14772,0
