fqdn_no,label
fqdn_13261,1
fqdn_13262,2
fqdn_13263,2
fqdn_13264,3
fqdn_13265,0
fqdn_13266,0
fqdn_13267,2
fqdn_13268,2
fqdn_13269,3
fqdn_13270,2
fqdn_13271,3
fqdn_13272,3
fqdn_13273,2
fqdn_13274,0
fqdn_13275,1
fqdn_13276,2
fqdn_13277,2
fqdn_13278,0
fqdn_13279,1
fqdn_13280,2
fqdn_13281,3
fqdn_13282,2
fqdn_13283,2
fqdn_13284,3
fqdn_13285,1
fqdn_13286,1
fqdn_13287,3
fqdn_13288,2
fqdn_13289,3
fqdn_13290,1
fqdn_13291,2
fqdn_13292,3
fqdn_13293,2
fqdn_13294,2
fqdn_13295,0
fqdn_13296,2
fqdn_13297,2
fqdn_13298,1
fqdn_13299,2
fqdn_13300,2
fqdn_13301,2
fqdn_13302,3
fqdn_13303,0
fqdn_13304,0
fqdn_13305,2
fqdn_13306,2
fqdn_13307,2
fqdn_13308,2
fqdn_13309,3
fqdn_13310,0
fqdn_13311,3
fqdn_13312,3
fqdn_13313,2
fqdn_13314,3
fqdn_13315,3
fqdn_13316,1
fqdn_13317,3
fqdn_13318,3
fqdn_13319,3
fqdn_13320,1
fqdn_13321,2
fqdn_13322,2
fqdn_13323,1
fqdn_13324,3
fqdn_13325,2
fqdn_13326,3
fqdn_13327,2
fqdn_13328,1
fqdn_13329,2
fqdn_13330,3
fqdn_13331,2
fqdn_13332,1
fqdn_13333,1
fqdn_13334,2
fqdn_13335,1
fqdn_13336,3
fqdn_13337,1
fqdn_13338,2
fqdn_13339,3
fqdn_13340,2
fqdn_13341,1
fqdn_13342,1
fqdn_13343,2
fqdn_13344,3
fqdn_13345,1
fqdn_13346,3
fqdn_13347,2
fqdn_13348,2
fqdn_13349,2
fqdn_13350,3
fqdn_13351,0
fqdn_13352,3
fqdn_13353,1
fqdn_13354,3
fqdn_13355,1
fqdn_13356,1
fqdn_13357,2
fqdn_13358,1
fqdn_13359,2
fqdn_13360,1
fqdn_13361,2
fqdn_13362,2
fqdn_13363,1
fqdn_13364,0
fqdn_13365,0
fqdn_13366,2
fqdn_13367,2
fqdn_13368,3
fqdn_13369,1
fqdn_13370,2
fqdn_13371,0
fqdn_13372,2
fqdn_13373,3
fqdn_13374,2
fqdn_13375,3
fqdn_13376,3
fqdn_13377,1
fqdn_13378,1
fqdn_13379,2
fqdn_13380,3
fqdn_13381,2
fqdn_13382,2
fqdn_13383,1
fqdn_13384,0
fqdn_13385,4
fqdn_13386,0
fqdn_13387,1
fqdn_13388,3
fqdn_13389,2
fqdn_13390,2
fqdn_13391,2
fqdn_13392,2
fqdn_13393,2
fqdn_13394,3
fqdn_13395,1
fqdn_13396,2
fqdn_13397,2
fqdn_13398,3
fqdn_13399,2
fqdn_13400,3
fqdn_13401,2
fqdn_13402,2
fqdn_13403,2
fqdn_13404,2
fqdn_13405,2
fqdn_13406,2
fqdn_13407,2
fqdn_13408,2
fqdn_13409,1
fqdn_13410,2
fqdn_13411,2
fqdn_13412,2
fqdn_13413,2
fqdn_13414,1
fqdn_13415,3
fqdn_13416,4
fqdn_13417,2
fqdn_13418,3
fqdn_13419,2
fqdn_13420,1
fqdn_13421,1
fqdn_13422,2
fqdn_13423,2
fqdn_13424,2
fqdn_13425,0
fqdn_13426,3
fqdn_13427,1
fqdn_13428,2
fqdn_13429,2
fqdn_13430,3
fqdn_13431,1
fqdn_13432,2
fqdn_13433,2
fqdn_13434,2
fqdn_13435,1
fqdn_13436,1
fqdn_13437,2
fqdn_13438,3
fqdn_13439,0
fqdn_13440,0
fqdn_13441,2
fqdn_13442,2
fqdn_13443,2
fqdn_13444,0
fqdn_13445,2
fqdn_13446,2
fqdn_13447,1
fqdn_13448,2
fqdn_13449,2
fqdn_13450,2
fqdn_13451,2
fqdn_13452,0
fqdn_13453,1
fqdn_13454,1
fqdn_13455,2
fqdn_13456,3
fqdn_13457,2
fqdn_13458,0
fqdn_13459,0
fqdn_13460,2
fqdn_13461,0
fqdn_13462,1
fqdn_13463,3
fqdn_13464,3
fqdn_13465,2
fqdn_13466,0
fqdn_13467,3
fqdn_13468,3
fqdn_13469,2
fqdn_13470,2
fqdn_13471,2
fqdn_13472,1
fqdn_13473,3
fqdn_13474,3
fqdn_13475,3
fqdn_13476,0
fqdn_13477,1
fqdn_13478,3
fqdn_13479,2
fqdn_13480,1
fqdn_13481,1
fqdn_13482,3
fqdn_13483,1
fqdn_13484,3
fqdn_13485,2
fqdn_13486,1
fqdn_13487,2
fqdn_13488,2
fqdn_13489,3
fqdn_13490,1
fqdn_13491,1
fqdn_13492,1
fqdn_13493,1
fqdn_13494,1
fqdn_13495,2
fqdn_13496,2
fqdn_13497,2
fqdn_13498,2
fqdn_13499,2
fqdn_13500,1
fqdn_13501,3
fqdn_13502,2
fqdn_13503,2
fqdn_13504,1
fqdn_13505,3
fqdn_13506,3
fqdn_13507,2
fqdn_13508,3
fqdn_13509,3
fqdn_13510,2
fqdn_13511,3
fqdn_13512,2
fqdn_13513,3
fqdn_13514,2
fqdn_13515,3
fqdn_13516,2
fqdn_13517,1
fqdn_13518,1
fqdn_13519,2
fqdn_13520,3
fqdn_13521,0
fqdn_13522,2
fqdn_13523,1
fqdn_13524,2
fqdn_13525,2
fqdn_13526,2
fqdn_13527,1
fqdn_13528,2
fqdn_13529,2
fqdn_13530,1
fqdn_13531,2
fqdn_13532,1
fqdn_13533,2
fqdn_13534,2
fqdn_13535,2
fqdn_13536,2
fqdn_13537,2
fqdn_13538,0
fqdn_13539,2
fqdn_13540,0
fqdn_13541,1
fqdn_13542,1
fqdn_13543,3
fqdn_13544,2
fqdn_13545,1
fqdn_13546,1
fqdn_13547,1
fqdn_13548,2
fqdn_13549,1
fqdn_13550,1
fqdn_13551,1
fqdn_13552,2
fqdn_13553,2
fqdn_13554,2
fqdn_13555,3
fqdn_13556,1
fqdn_13557,2
fqdn_13558,2
fqdn_13559,2
fqdn_13560,2
fqdn_13561,2
fqdn_13562,1
fqdn_13563,2
fqdn_13564,2
fqdn_13565,3
fqdn_13566,1
fqdn_13567,1
fqdn_13568,2
fqdn_13569,1
fqdn_13570,3
fqdn_13571,2
fqdn_13572,2
fqdn_13573,3
fqdn_13574,2
fqdn_13575,2
fqdn_13576,0
fqdn_13577,0
fqdn_13578,3
fqdn_13579,1
fqdn_13580,2
fqdn_13581,0
fqdn_13582,1
fqdn_13583,2
fqdn_13584,1
fqdn_13585,1
fqdn_13586,1
fqdn_13587,2
fqdn_13588,1
fqdn_13589,2
fqdn_13590,1
fqdn_13591,3
fqdn_13592,2
fqdn_13593,2
fqdn_13594,3
fqdn_13595,2
fqdn_13596,2
fqdn_13597,2
fqdn_13598,1
fqdn_13599,2
fqdn_13600,0
fqdn_13601,2
fqdn_13602,1
fqdn_13603,1
fqdn_13604,2
fqdn_13605,3
fqdn_13606,0
fqdn_13607,3
fqdn_13608,3
fqdn_13609,2
fqdn_13610,2
fqdn_13611,0
fqdn_13612,1
fqdn_13613,2
fqdn_13614,3
fqdn_13615,2
fqdn_13616,1
fqdn_13617,2
fqdn_13618,2
fqdn_13619,1
fqdn_13620,0
fqdn_13621,3
fqdn_13622,1
fqdn_13623,1
fqdn_13624,3
fqdn_13625,2
fqdn_13626,1
fqdn_13627,0
fqdn_13628,1
fqdn_13629,0
fqdn_13630,0
fqdn_13631,2
fqdn_13632,2
fqdn_13633,1
fqdn_13634,1
fqdn_13635,1
fqdn_13636,0
fqdn_13637,2
fqdn_13638,0
fqdn_13639,1
fqdn_13640,2
fqdn_13641,1
fqdn_13642,3
fqdn_13643,3
fqdn_13644,1
fqdn_13645,2
fqdn_13646,3
fqdn_13647,2
fqdn_13648,1
fqdn_13649,2
fqdn_13650,2
fqdn_13651,2
fqdn_13652,2
fqdn_13653,3
fqdn_13654,3
fqdn_13655,2
fqdn_13656,2
fqdn_13657,4
fqdn_13658,2
fqdn_13659,1
fqdn_13660,3
fqdn_13661,3
fqdn_13662,2
fqdn_13663,2
fqdn_13664,3
fqdn_13665,2
fqdn_13666,3
fqdn_13667,1
fqdn_13668,1
fqdn_13669,2
fqdn_13670,3
fqdn_13671,2
fqdn_13672,2
fqdn_13673,1
fqdn_13674,0
fqdn_13675,3
fqdn_13676,2
fqdn_13677,3
fqdn_13678,2
fqdn_13679,2
fqdn_13680,2
fqdn_13681,1
fqdn_13682,1
fqdn_13683,2
fqdn_13684,3
fqdn_13685,3
fqdn_13686,2
fqdn_13687,0
fqdn_13688,2
fqdn_13689,3
fqdn_13690,0
fqdn_13691,2
fqdn_13692,2
fqdn_13693,1
fqdn_13694,1
fqdn_13695,3
fqdn_13696,3
fqdn_13697,2
fqdn_13698,1
fqdn_13699,2
fqdn_13700,2
fqdn_13701,1
fqdn_13702,2
fqdn_13703,0
fqdn_13704,1
fqdn_13705,2
fqdn_13706,1
fqdn_13707,2
fqdn_13708,2
fqdn_13709,1
fqdn_13710,2
fqdn_13711,2
fqdn_13712,1
fqdn_13713,2
fqdn_13714,3
fqdn_13715,1
fqdn_13716,2
fqdn_13717,1
fqdn_13718,3
fqdn_13719,2
fqdn_13720,2
fqdn_13721,1
fqdn_13722,1
fqdn_13723,3
fqdn_13724,2
fqdn_13725,2
fqdn_13726,1
fqdn_13727,2
fqdn_13728,1
fqdn_13729,2
fqdn_13730,2
fqdn_13731,1
fqdn_13732,2
fqdn_13733,2
fqdn_13734,3
fqdn_13735,2
fqdn_13736,2
fqdn_13737,0
fqdn_13738,2
fqdn_13739,2
fqdn_13740,1
fqdn_13741,2
fqdn_13742,2
fqdn_13743,2
fqdn_13744,2
fqdn_13745,2
fqdn_13746,2
fqdn_13747,2
fqdn_13748,2
fqdn_13749,2
fqdn_13750,3
fqdn_13751,2
fqdn_13752,1
fqdn_13753,0
fqdn_13754,1
fqdn_13755,1
fqdn_13756,3
fqdn_13757,2
fqdn_13758,2
fqdn_13759,1
fqdn_13760,3
fqdn_13761,2
fqdn_13762,2
fqdn_13763,2
fqdn_13764,1
fqdn_13765,2
fqdn_13766,1
fqdn_13767,3
fqdn_13768,0
fqdn_13769,3
fqdn_13770,2
fqdn_13771,2
fqdn_13772,2
fqdn_13773,0
fqdn_13774,3
fqdn_13775,1
fqdn_13776,2
fqdn_13777,1
fqdn_13778,3
fqdn_13779,1
fqdn_13780,2
fqdn_13781,2
fqdn_13782,3
fqdn_13783,2
fqdn_13784,1
fqdn_13785,2
fqdn_13786,1
fqdn_13787,2
fqdn_13788,1
fqdn_13789,2
fqdn_13790,1
fqdn_13791,1
fqdn_13792,2
fqdn_13793,3
fqdn_13794,2
fqdn_13795,2
fqdn_13796,3
fqdn_13797,2
fqdn_13798,3
fqdn_13799,3
fqdn_13800,3
fqdn_13801,2
fqdn_13802,2
fqdn_13803,2
fqdn_13804,1
fqdn_13805,1
fqdn_13806,2
fqdn_13807,3
fqdn_13808,2
fqdn_13809,2
fqdn_13810,2
fqdn_13811,1
fqdn_13812,2
fqdn_13813,2
fqdn_13814,1
fqdn_13815,1
fqdn_13816,2
fqdn_13817,2
fqdn_13818,1
fqdn_13819,1
fqdn_13820,1
fqdn_13821,1
fqdn_13822,3
fqdn_13823,2
fqdn_13824,1
fqdn_13825,2
fqdn_13826,1
fqdn_13827,1
fqdn_13828,1
fqdn_13829,1
fqdn_13830,1
fqdn_13831,2
fqdn_13832,0
fqdn_13833,2
fqdn_13834,1
fqdn_13835,1
fqdn_13836,2
fqdn_13837,3
fqdn_13838,3
fqdn_13839,4
fqdn_13840,3
fqdn_13841,2
fqdn_13842,3
fqdn_13843,1
fqdn_13844,2
fqdn_13845,1
fqdn_13846,2
fqdn_13847,1
fqdn_13848,1
fqdn_13849,0
fqdn_13850,3
fqdn_13851,0
fqdn_13852,3
fqdn_13853,2
fqdn_13854,2
fqdn_13855,2
fqdn_13856,3
fqdn_13857,3
fqdn_13858,0
fqdn_13859,1
fqdn_13860,1
fqdn_13861,2
fqdn_13862,1
fqdn_13863,2
fqdn_13864,1
fqdn_13865,2
fqdn_13866,3
fqdn_13867,2
fqdn_13868,1
fqdn_13869,2
fqdn_13870,4
fqdn_13871,2
fqdn_13872,1
fqdn_13873,3
fqdn_13874,2
fqdn_13875,3
fqdn_13876,2
fqdn_13877,1
fqdn_13878,0
fqdn_13879,1
fqdn_13880,2
fqdn_13881,3
fqdn_13882,2
fqdn_13883,1
fqdn_13884,0
fqdn_13885,1
fqdn_13886,1
fqdn_13887,4
fqdn_13888,3
fqdn_13889,2
fqdn_13890,2
fqdn_13891,0
fqdn_13892,0
fqdn_13893,1
fqdn_13894,2
fqdn_13895,3
fqdn_13896,1
fqdn_13897,2
fqdn_13898,2
fqdn_13899,2
fqdn_13900,2
fqdn_13901,1
fqdn_13902,2
fqdn_13903,2
fqdn_13904,1
fqdn_13905,1
fqdn_13906,1
fqdn_13907,2
fqdn_13908,2
fqdn_13909,2
fqdn_13910,1
fqdn_13911,2
fqdn_13912,3
fqdn_13913,3
fqdn_13914,2
fqdn_13915,2
fqdn_13916,1
fqdn_13917,2
fqdn_13918,1
fqdn_13919,1
fqdn_13920,3
fqdn_13921,1
fqdn_13922,3
fqdn_13923,3
fqdn_13924,2
fqdn_13925,2
fqdn_13926,0
fqdn_13927,2
fqdn_13928,1
fqdn_13929,2
fqdn_13930,2
fqdn_13931,2
fqdn_13932,3
fqdn_13933,1
fqdn_13934,1
fqdn_13935,2
fqdn_13936,1
fqdn_13937,3
fqdn_13938,2
fqdn_13939,2
fqdn_13940,1
fqdn_13941,2
fqdn_13942,2
fqdn_13943,2
fqdn_13944,3
fqdn_13945,2
fqdn_13946,3
fqdn_13947,1
fqdn_13948,2
fqdn_13949,2
fqdn_13950,4
fqdn_13951,2
fqdn_13952,3
fqdn_13953,1
fqdn_13954,3
fqdn_13955,1
fqdn_13956,2
fqdn_13957,1
fqdn_13958,1
fqdn_13959,3
fqdn_13960,4
fqdn_13961,1
fqdn_13962,1
fqdn_13963,3
fqdn_13964,2
fqdn_13965,1
fqdn_13966,1
fqdn_13967,0
fqdn_13968,3
fqdn_13969,2
fqdn_13970,1
fqdn_13971,3
fqdn_13972,1
fqdn_13973,2
fqdn_13974,2
fqdn_13975,2
fqdn_13976,2
fqdn_13977,2
fqdn_13978,1
fqdn_13979,2
fqdn_13980,0
fqdn_13981,2
fqdn_13982,1
fqdn_13983,1
fqdn_13984,0
fqdn_13985,3
fqdn_13986,0
fqdn_13987,2
fqdn_13988,2
fqdn_13989,1
fqdn_13990,2
fqdn_13991,2
fqdn_13992,1
fqdn_13993,1
fqdn_13994,1
fqdn_13995,2
fqdn_13996,3
fqdn_13997,0
fqdn_13998,3
fqdn_13999,2
fqdn_14000,2
fqdn_14001,2
fqdn_14002,1
fqdn_14003,1
fqdn_14004,1
fqdn_14005,2
fqdn_14006,2
fqdn_14007,3
fqdn_14008,3
fqdn_14009,2
fqdn_14010,0
fqdn_14011,1
fqdn_14012,2
fqdn_14013,1
fqdn_14014,3
fqdn_14015,1
fqdn_14016,0
fqdn_14017,2
fqdn_14018,2
fqdn_14019,0
fqdn_14020,1
fqdn_14021,2
fqdn_14022,1
fqdn_14023,2
fqdn_14024,4
fqdn_14025,1
fqdn_14026,2
fqdn_14027,1
fqdn_14028,3
fqdn_14029,1
fqdn_14030,2
fqdn_14031,1
fqdn_14032,2
fqdn_14033,1
fqdn_14034,2
fqdn_14035,2
fqdn_14036,2
fqdn_14037,2
fqdn_14038,2
fqdn_14039,2
fqdn_14040,2
fqdn_14041,1
fqdn_14042,2
fqdn_14043,2
fqdn_14044,1
fqdn_14045,2
fqdn_14046,0
fqdn_14047,1
fqdn_14048,2
fqdn_14049,0
fqdn_14050,2
fqdn_14051,2
fqdn_14052,2
fqdn_14053,1
fqdn_14054,1
fqdn_14055,1
fqdn_14056,1
fqdn_14057,1
fqdn_14058,3
fqdn_14059,2
fqdn_14060,2
fqdn_14061,2
fqdn_14062,1
fqdn_14063,1
fqdn_14064,1
fqdn_14065,2
fqdn_14066,2
fqdn_14067,2
fqdn_14068,2
fqdn_14069,1
fqdn_14070,2
fqdn_14071,2
fqdn_14072,0
fqdn_14073,1
fqdn_14074,2
fqdn_14075,3
fqdn_14076,2
fqdn_14077,1
fqdn_14078,2
fqdn_14079,0
fqdn_14080,1
fqdn_14081,3
fqdn_14082,1
fqdn_14083,0
fqdn_14084,4
fqdn_14085,1
fqdn_14086,2
fqdn_14087,1
fqdn_14088,2
fqdn_14089,2
fqdn_14090,1
fqdn_14091,1
fqdn_14092,2
fqdn_14093,1
fqdn_14094,1
fqdn_14095,3
fqdn_14096,1
fqdn_14097,2
fqdn_14098,2
fqdn_14099,2
fqdn_14100,2
fqdn_14101,2
fqdn_14102,2
fqdn_14103,2
fqdn_14104,1
fqdn_14105,2
fqdn_14106,1
fqdn_14107,1
fqdn_14108,2
fqdn_14109,2
fqdn_14110,2
fqdn_14111,2
fqdn_14112,1
fqdn_14113,3
fqdn_14114,3
fqdn_14115,3
fqdn_14116,2
fqdn_14117,1
fqdn_14118,1
fqdn_14119,3
fqdn_14120,3
fqdn_14121,2
fqdn_14122,2
fqdn_14123,2
fqdn_14124,2
fqdn_14125,3
fqdn_14126,3
fqdn_14127,0
fqdn_14128,1
fqdn_14129,1
fqdn_14130,2
fqdn_14131,2
fqdn_14132,2
fqdn_14133,2
fqdn_14134,3
fqdn_14135,0
fqdn_14136,2
fqdn_14137,2
fqdn_14138,1
fqdn_14139,2
fqdn_14140,3
fqdn_14141,0
fqdn_14142,2
fqdn_14143,2
fqdn_14144,1
fqdn_14145,2
fqdn_14146,1
fqdn_14147,2
fqdn_14148,2
fqdn_14149,2
fqdn_14150,2
fqdn_14151,1
fqdn_14152,1
fqdn_14153,2
fqdn_14154,2
fqdn_14155,2
fqdn_14156,1
fqdn_14157,3
fqdn_14158,2
fqdn_14159,2
fqdn_14160,0
fqdn_14161,0
fqdn_14162,2
fqdn_14163,2
fqdn_14164,3
fqdn_14165,4
fqdn_14166,2
fqdn_14167,1
fqdn_14168,1
fqdn_14169,2
fqdn_14170,3
fqdn_14171,2
fqdn_14172,1
fqdn_14173,2
fqdn_14174,2
fqdn_14175,1
fqdn_14176,2
fqdn_14177,1
fqdn_14178,2
fqdn_14179,2
fqdn_14180,1
fqdn_14181,1
fqdn_14182,2
fqdn_14183,2
fqdn_14184,1
fqdn_14185,2
fqdn_14186,2
fqdn_14187,2
fqdn_14188,3
fqdn_14189,3
fqdn_14190,2
fqdn_14191,2
fqdn_14192,0
fqdn_14193,0
fqdn_14194,2
fqdn_14195,3
fqdn_14196,2
fqdn_14197,3
fqdn_14198,3
fqdn_14199,3
fqdn_14200,2
fqdn_14201,2
fqdn_14202,1
fqdn_14203,3
fqdn_14204,1
fqdn_14205,1
fqdn_14206,0
fqdn_14207,1
fqdn_14208,3
fqdn_14209,2
fqdn_14210,1
fqdn_14211,2
fqdn_14212,0
fqdn_14213,1
fqdn_14214,4
fqdn_14215,3
fqdn_14216,3
fqdn_14217,2
fqdn_14218,3
fqdn_14219,3
fqdn_14220,2
fqdn_14221,2
fqdn_14222,2
fqdn_14223,4
fqdn_14224,2
fqdn_14225,1
fqdn_14226,2
fqdn_14227,3
fqdn_14228,2
fqdn_14229,2
fqdn_14230,2
fqdn_14231,2
fqdn_14232,1
fqdn_14233,2
fqdn_14234,2
fqdn_14235,0
fqdn_14236,2
fqdn_14237,2
fqdn_14238,2
fqdn_14239,3
fqdn_14240,2
fqdn_14241,0
fqdn_14242,2
fqdn_14243,1
fqdn_14244,3
fqdn_14245,2
fqdn_14246,1
fqdn_14247,1
fqdn_14248,2
fqdn_14249,2
fqdn_14250,2
fqdn_14251,2
fqdn_14252,3
fqdn_14253,1
fqdn_14254,2
fqdn_14255,0
fqdn_14256,1
fqdn_14257,1
fqdn_14258,2
fqdn_14259,1
fqdn_14260,1
fqdn_14261,2
fqdn_14262,0
fqdn_14263,2
fqdn_14264,3
fqdn_14265,2
fqdn_14266,2
fqdn_14267,2
fqdn_14268,3
fqdn_14269,2
fqdn_14270,2
fqdn_14271,2
fqdn_14272,3
fqdn_14273,2
fqdn_14274,2
fqdn_14275,3
fqdn_14276,3
fqdn_14277,2
fqdn_14278,1
fqdn_14279,1
fqdn_14280,2
fqdn_14281,2
fqdn_14282,2
fqdn_14283,0
fqdn_14284,2
fqdn_14285,1
fqdn_14286,2
fqdn_14287,0
fqdn_14288,4
fqdn_14289,1
fqdn_14290,3
fqdn_14291,2
fqdn_14292,1
fqdn_14293,2
fqdn_14294,0
fqdn_14295,2
fqdn_14296,3
fqdn_14297,1
fqdn_14298,1
fqdn_14299,0
fqdn_14300,2
fqdn_14301,2
fqdn_14302,1
fqdn_14303,2
fqdn_14304,3
fqdn_14305,2
fqdn_14306,2
fqdn_14307,1
fqdn_14308,2
fqdn_14309,2
fqdn_14310,2
fqdn_14311,2
fqdn_14312,3
fqdn_14313,3
fqdn_14314,1
fqdn_14315,1
fqdn_14316,2
fqdn_14317,3
fqdn_14318,3
fqdn_14319,3
fqdn_14320,2
fqdn_14321,1
fqdn_14322,3
fqdn_14323,2
fqdn_14324,2
fqdn_14325,2
fqdn_14326,2
fqdn_14327,2
fqdn_14328,1
fqdn_14329,1
fqdn_14330,2
fqdn_14331,2
fqdn_14332,2
fqdn_14333,2
fqdn_14334,2
fqdn_14335,2
fqdn_14336,2
fqdn_14337,2
fqdn_14338,2
fqdn_14339,1
fqdn_14340,3
fqdn_14341,2
fqdn_14342,0
fqdn_14343,3
fqdn_14344,2
fqdn_14345,3
fqdn_14346,1
fqdn_14347,2
fqdn_14348,2
fqdn_14349,1
fqdn_14350,2
fqdn_14351,0
fqdn_14352,2
fqdn_14353,2
fqdn_14354,2
fqdn_14355,1
fqdn_14356,1
fqdn_14357,2
fqdn_14358,1
fqdn_14359,3
fqdn_14360,3
fqdn_14361,2
fqdn_14362,0
fqdn_14363,2
fqdn_14364,0
fqdn_14365,1
fqdn_14366,1
fqdn_14367,2
fqdn_14368,2
fqdn_14369,2
fqdn_14370,2
fqdn_14371,1
fqdn_14372,2
fqdn_14373,2
fqdn_14374,2
fqdn_14375,2
fqdn_14376,1
fqdn_14377,1
fqdn_14378,1
fqdn_14379,2
fqdn_14380,2
fqdn_14381,2
fqdn_14382,3
fqdn_14383,1
fqdn_14384,2
fqdn_14385,1
fqdn_14386,1
fqdn_14387,1
fqdn_14388,2
fqdn_14389,1
fqdn_14390,2
fqdn_14391,2
fqdn_14392,1
fqdn_14393,2
fqdn_14394,3
fqdn_14395,2
fqdn_14396,2
fqdn_14397,1
fqdn_14398,1
fqdn_14399,1
fqdn_14400,2
fqdn_14401,1
fqdn_14402,4
fqdn_14403,3
fqdn_14404,3
fqdn_14405,2
fqdn_14406,1
fqdn_14407,1
fqdn_14408,2
fqdn_14409,2
fqdn_14410,2
fqdn_14411,2
fqdn_14412,2
fqdn_14413,2
fqdn_14414,1
fqdn_14415,1
fqdn_14416,2
fqdn_14417,0
fqdn_14418,1
fqdn_14419,2
fqdn_14420,0
fqdn_14421,2
fqdn_14422,1
fqdn_14423,2
fqdn_14424,2
fqdn_14425,1
fqdn_14426,2
fqdn_14427,3
fqdn_14428,1
fqdn_14429,0
fqdn_14430,2
fqdn_14431,2
fqdn_14432,2
fqdn_14433,1
fqdn_14434,3
fqdn_14435,1
fqdn_14436,2
fqdn_14437,1
fqdn_14438,3
fqdn_14439,1
fqdn_14440,2
fqdn_14441,2
fqdn_14442,1
fqdn_14443,2
fqdn_14444,3
fqdn_14445,2
fqdn_14446,2
fqdn_14447,2
fqdn_14448,2
fqdn_14449,1
fqdn_14450,2
fqdn_14451,1
fqdn_14452,3
fqdn_14453,3
fqdn_14454,1
fqdn_14455,2
fqdn_14456,3
fqdn_14457,0
fqdn_14458,2
fqdn_14459,1
fqdn_14460,2
fqdn_14461,2
fqdn_14462,2
fqdn_14463,1
fqdn_14464,2
fqdn_14465,1
fqdn_14466,0
fqdn_14467,1
fqdn_14468,3
fqdn_14469,2
fqdn_14470,1
fqdn_14471,3
fqdn_14472,1
fqdn_14473,1
fqdn_14474,2
fqdn_14475,1
fqdn_14476,1
fqdn_14477,2
fqdn_14478,3
fqdn_14479,2
fqdn_14480,2
fqdn_14481,2
fqdn_14482,2
fqdn_14483,3
fqdn_14484,2
fqdn_14485,1
fqdn_14486,1
fqdn_14487,1
fqdn_14488,4
fqdn_14489,2
fqdn_14490,2
fqdn_14491,1
fqdn_14492,1
fqdn_14493,3
fqdn_14494,2
fqdn_14495,2
fqdn_14496,3
fqdn_14497,2
fqdn_14498,0
fqdn_14499,2
fqdn_14500,2
fqdn_14501,1
fqdn_14502,2
fqdn_14503,2
fqdn_14504,2
fqdn_14505,1
fqdn_14506,2
fqdn_14507,2
fqdn_14508,3
fqdn_14509,2
fqdn_14510,1
fqdn_14511,1
fqdn_14512,3
fqdn_14513,2
fqdn_14514,2
fqdn_14515,2
fqdn_14516,3
fqdn_14517,2
fqdn_14518,2
fqdn_14519,3
fqdn_14520,1
fqdn_14521,2
fqdn_14522,0
fqdn_14523,3
fqdn_14524,2
fqdn_14525,0
fqdn_14526,1
fqdn_14527,2
fqdn_14528,1
fqdn_14529,2
fqdn_14530,2
fqdn_14531,2
fqdn_14532,3
fqdn_14533,2
fqdn_14534,2
fqdn_14535,2
fqdn_14536,2
fqdn_14537,1
fqdn_14538,3
fqdn_14539,2
fqdn_14540,0
fqdn_14541,3
fqdn_14542,1
fqdn_14543,1
fqdn_14544,1
fqdn_14545,2
fqdn_14546,1
fqdn_14547,2
fqdn_14548,2
fqdn_14549,1
fqdn_14550,2
fqdn_14551,1
fqdn_14552,1
fqdn_14553,0
fqdn_14554,2
fqdn_14555,2
fqdn_14556,3
fqdn_14557,1
fqdn_14558,2
fqdn_14559,2
fqdn_14560,0
fqdn_14561,2
fqdn_14562,2
fqdn_14563,2
fqdn_14564,1
fqdn_14565,1
fqdn_14566,1
fqdn_14567,2
fqdn_14568,2
fqdn_14569,3
fqdn_14570,2
fqdn_14571,2
fqdn_14572,2
fqdn_14573,2
fqdn_14574,1
fqdn_14575,1
fqdn_14576,2
fqdn_14577,2
fqdn_14578,1
fqdn_14579,2
fqdn_14580,3
fqdn_14581,1
fqdn_14582,1
fqdn_14583,2
fqdn_14584,2
fqdn_14585,3
fqdn_14586,0
fqdn_14587,2
fqdn_14588,2
fqdn_14589,2
fqdn_14590,2
fqdn_14591,3
fqdn_14592,3
fqdn_14593,0
fqdn_14594,1
fqdn_14595,3
fqdn_14596,1
fqdn_14597,2
fqdn_14598,2
fqdn_14599,3
fqdn_14600,2
fqdn_14601,3
fqdn_14602,1
fqdn_14603,1
fqdn_14604,1
fqdn_14605,3
fqdn_14606,2
fqdn_14607,2
fqdn_14608,4
fqdn_14609,3
fqdn_14610,1
fqdn_14611,2
fqdn_14612,1
fqdn_14613,2
fqdn_14614,2
fqdn_14615,3
fqdn_14616,3
fqdn_14617,2
fqdn_14618,3
fqdn_14619,3
fqdn_14620,2
fqdn_14621,2
fqdn_14622,2
fqdn_14623,1
fqdn_14624,2
fqdn_14625,0
fqdn_14626,3
fqdn_14627,3
fqdn_14628,1
fqdn_14629,1
fqdn_14630,0
fqdn_14631,2
fqdn_14632,2
fqdn_14633,3
fqdn_14634,3
fqdn_14635,1
fqdn_14636,2
fqdn_14637,0
fqdn_14638,1
fqdn_14639,2
fqdn_14640,1
fqdn_14641,2
fqdn_14642,2
fqdn_14643,1
fqdn_14644,0
fqdn_14645,2
fqdn_14646,2
fqdn_14647,1
fqdn_14648,1
fqdn_14649,3
fqdn_14650,3
fqdn_14651,3
fqdn_14652,1
fqdn_14653,3
fqdn_14654,1
fqdn_14655,2
fqdn_14656,1
fqdn_14657,3
fqdn_14658,1
fqdn_14659,1
